customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-911801,Male,0,No,Yes,47.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (auto),118.75,5564.99,No
CUST-853586,Male,0,No,No,34.0,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,88.23,2989.67,No
CUST-679459,Male,0,Yes,Yes,12.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,118.75,1430.89,Yes
CUST-524524,Female,0,Yes,No,37.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,109.56,4041.69,No
CUST-550027,Female,0,No,No,67.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,118.75,7952.58,No
CUST-413875,Female,0,No,No,72.0,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (auto),90.21,6480.66,No
CUST-921949,Female,0,No,No,25.0,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,91.52,2290.44,No
CUST-223847,Female,0,No,No,12.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (auto),118.75,1415.91,No
CUST-867252,Female,0,No,Yes,10.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (auto),64.99,661.36,No
CUST-281119,Male,0,No,No,11.0,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,99.25,1094.18,Yes
CUST-820334,Female,0,No,Yes,1.0,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,103.85,87.26,No
CUST-467674,Female,0,No,Yes,27.0,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,96.84,2593.13,No
CUST-171371,Male,1,No,No,35.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.09,1121.96,No
CUST-956608,Male,0,No,No,38.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,118.75,4501.7,No
CUST-143787,Female,0,Yes,No,21.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,118.75,2495.67,Yes
CUST-966512,Male,0,No,No,48.0,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,102.92,4942.51,No
CUST-901647,Female,0,No,No,1.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (auto),99.51,104.49,No
CUST-481078,Male,0,Yes,No,37.0,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,108.13,4009.31,No
CUST-536001,Male,0,No,No,43.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,44.62,1914.02,No
CUST-451094,Female,0,Yes,No,15.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,50.16,762.73,No
CUST-580530,Male,0,Yes,Yes,39.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,109.82,4268.78,No
CUST-218214,Male,0,Yes,Yes,32.0,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,107.27,3439.88,No
CUST-355688,Female,1,No,No,1.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,118.75,115.54,Yes
CUST-549352,Female,0,No,No,38.0,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,116.26,4430.68,No
CUST-432761,Male,0,No,No,35.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,118.75,4172.95,Yes
CUST-714748,Male,0,Yes,No,63.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (auto),118.75,7492.86,Yes
CUST-149606,Female,0,No,No,29.0,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,87.03,2535.48,No
CUST-658515,Female,0,Yes,No,27.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (auto),50.08,1352.18,No
CUST-986314,Male,1,Yes,Yes,11.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (auto),45.3,470.1,No
CUST-860625,Male,1,Yes,No,47.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,112.19,5285.32,No
CUST-557241,Male,0,No,No,60.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,106.28,6377.98,No
CUST-983419,Male,0,Yes,No,18.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (auto),49.68,903.24,No
CUST-483745,Male,0,No,No,1.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,47.44,44.84,Yes
CUST-368619,Female,0,No,No,25.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,99.05,2482.33,Yes
CUST-997037,Male,0,Yes,No,23.0,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,74.46,1724.96,No
CUST-446172,Female,1,No,No,72.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,118.75,8543.05,No
CUST-905919,Female,0,Yes,Yes,72.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,117.87,8492.42,No
CUST-285394,Female,0,Yes,No,4.0,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,102.31,409.29,Yes
CUST-729022,Male,0,Yes,Yes,2.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (auto),51.88,107.61,No
CUST-970911,Female,0,No,No,11.0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,118.75,1309.17,Yes
CUST-285362,Female,1,No,Yes,70.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,40.37,2838.33,No
CUST-505485,Female,0,No,No,3.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (auto),79.44,231.93,No
CUST-854453,Male,0,No,No,17.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (auto),45.44,773.88,No
CUST-470422,Male,1,Yes,No,31.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,118.75,3682.32,Yes
CUST-301607,Female,0,No,No,3.0,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,113.48,343.28,No
CUST-235655,Male,0,Yes,Yes,34.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (auto),19.98,666.87,No
CUST-411215,Male,0,Yes,Yes,19.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (auto),47.26,901.97,No
CUST-975755,Male,0,No,No,31.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,114.89,3573.82,No
CUST-767822,Female,0,Yes,No,34.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,45.74,1551.14,No
CUST-674464,Female,0,Yes,No,52.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (auto),19.68,1009.64,No
CUST-472155,Male,0,Yes,No,21.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,102.03,2149.62,No
CUST-985997,Female,1,Yes,Yes,56.0,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,82.64,4620.92,No
CUST-205999,Male,0,No,No,12.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,118.75,1410.68,No
CUST-886446,Female,1,Yes,No,33.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,118.75,3918.9,No
CUST-972126,Female,1,No,No,20.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (auto),116.93,2325.55,No
CUST-543900,Male,0,Yes,Yes,8.0,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (auto),95.22,747.91,Yes
CUST-725733,Male,0,No,No,60.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,46.88,2821.11,No
CUST-286953,Male,0,No,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (auto),46.56,698.55,No
CUST-238317,Female,0,No,No,62.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (auto),118.75,7349.48,No
CUST-332240,Female,0,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,99.88,194.39,Yes
CUST-369987,Female,0,No,No,1.0,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,82.36,107.28,No
CUST-657178,Female,0,No,No,23.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer (auto),102.22,2349.81,No
CUST-523288,Male,0,No,No,69.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,118.75,8192.02,No
CUST-903339,Female,0,Yes,Yes,3.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,95.28,274.27,No
CUST-582020,Male,0,Yes,Yes,56.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (auto),118.75,6650.16,Yes
CUST-500646,Male,0,No,No,5.0,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (auto),74.16,358.31,Yes
CUST-742839,Female,0,Yes,No,36.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,118.75,4259.32,No
CUST-552755,Female,1,Yes,No,41.0,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (auto),66.65,2734.82,No
CUST-151188,Male,1,No,No,49.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (auto),104.62,5112.46,No
CUST-592911,Female,0,Yes,No,27.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,118.75,3208.52,No
CUST-868008,Female,0,Yes,Yes,44.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,108.37,4786.11,No
CUST-214079,Female,0,No,Yes,25.0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (auto),107.2,2685.91,No
CUST-937935,Female,0,Yes,No,12.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,118.75,1409.47,Yes
CUST-980432,Male,0,Yes,No,54.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,54.5,2934.76,No
CUST-724484,Male,0,Yes,Yes,37.0,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,90.63,3341.76,No
CUST-547018,Male,0,Yes,Yes,9.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,113.58,1021.32,Yes
CUST-462854,Female,0,Yes,No,25.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,35.58,893.8,No
CUST-205869,Female,0,No,No,38.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,38.73,1457.07,No
CUST-237547,Male,1,Yes,No,10.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,98.55,985.89,Yes
CUST-919192,Male,0,Yes,Yes,4.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (auto),100.03,411.59,Yes
CUST-740889,Male,0,No,No,10.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,106.55,1066.14,No
CUST-748328,Female,1,Yes,Yes,29.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,36.34,1048.1,No
CUST-208248,Female,0,Yes,Yes,22.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,42.26,940.38,No
CUST-975873,Male,0,Yes,No,1.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,83.06,95.7,Yes
CUST-539933,Male,0,Yes,No,23.0,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,107.13,2464.68,Yes
CUST-681507,Female,1,Yes,No,24.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (auto),76.66,1836.96,Yes
CUST-899887,Male,0,Yes,Yes,19.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,107.36,2042.27,Yes
CUST-980096,Female,0,No,No,67.0,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (auto),87.02,5845.39,No
CUST-664364,Male,0,No,Yes,1.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (auto),118.75,109.88,Yes
CUST-665768,Male,0,No,No,16.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (auto),116.9,1874.4,No
CUST-302842,Female,0,Yes,Yes,10.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (auto),48.05,495.06,No
CUST-519827,Male,0,No,Yes,62.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,49.51,3080.4,No
CUST-420577,Male,0,No,No,67.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,111.19,7428.26,No
CUST-138325,Male,0,Yes,Yes,17.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,118.75,2019.67,No
CUST-636268,Male,0,No,No,27.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,118.75,3213.71,No
CUST-445239,Male,0,No,No,23.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (auto),118.75,2739.18,No
CUST-160602,Male,0,Yes,Yes,,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,116.08,363.14,Yes
CUST-893587,Male,0,No,No,23.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.47,965.13,No
CUST-325921,Male,0,Yes,No,64.0,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (auto),101.43,6487.67,No
CUST-231478,Female,1,Yes,No,2.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (auto),51.13,106.86,No
CUST-703429,Female,1,Yes,No,35.0,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (auto),88.1,3086.48,No
CUST-143893,Male,0,Yes,Yes,24.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,118.75,2869.1,No
CUST-981012,Male,0,No,No,24.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.91,922.53,No
CUST-141315,Male,0,No,No,14.0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,110.83,1562.56,Yes
CUST-224937,Female,0,Yes,No,49.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (auto),48.92,2401.47,No
CUST-758650,Female,0,No,No,11.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.2,417.09,No
CUST-219738,Male,1,No,No,24.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,110.71,2659.72,No
CUST-293624,Male,0,No,No,2.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,78.6,160.96,No
CUST-623028,Male,0,No,Yes,37.0,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,88.28,3247.6,No
CUST-442652,Male,1,No,No,20.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (auto),49.68,994.29,No
CUST-894245,Female,0,No,No,14.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (auto),117.45,1650.06,Yes
CUST-155347,Male,0,Yes,No,43.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,113.46,4888.96,No
CUST-650828,Male,0,No,No,62.0,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (auto),76.42,4739.86,No
CUST-544352,Male,0,Yes,No,6.0,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,116.74,705.67,Yes
CUST-845535,Female,1,Yes,No,43.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,118.35,5093.52,No
CUST-605060,Male,0,Yes,Yes,17.0,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,107.45,1829.8,No
CUST-414488,Female,0,Yes,No,13.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (auto),118.75,1544.71,No
CUST-445880,Male,0,No,No,8.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.9,353.78,No
CUST-696099,Female,1,No,No,3.0,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (auto),77.93,242.03,No
CUST-162840,Male,0,No,No,48.0,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,114.7,5497.96,No
CUST-464133,Female,0,No,No,12.0,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (auto),92.14,1099.78,No
CUST-466356,Female,0,Yes,Yes,34.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (auto),101.31,3441.91,No
CUST-415383,Female,1,No,No,14.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (auto),,1287.0,No
CUST-698987,Female,0,Yes,Yes,6.0,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,76.57,451.52,Yes
CUST-282575,Female,0,Yes,No,39.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Mailed check,118.75,4632.46,No
CUST-161484,Female,1,No,No,41.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,118.75,4871.31,No
CUST-842366,Female,0,No,No,18.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,50.66,926.38,No
CUST-412934,Male,0,Yes,No,4.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,118.75,467.53,Yes
CUST-899403,Female,0,Yes,No,15.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (auto),56.03,837.89,No
CUST-820098,Female,0,Yes,Yes,61.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Electronic check,118.75,7264.82,No
CUST-800257,Female,0,No,No,9.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (auto),75.97,674.88,No
CUST-619222,Male,0,Yes,Yes,8.0,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,84.72,683.26,No
CUST-405643,Male,0,Yes,No,25.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (auto),48.11,1190.6,No
CUST-502784,Female,0,No,No,57.0,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Bank transfer (auto),87.17,4971.24,No
CUST-386252,Male,0,No,No,26.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (auto),50.07,1300.75,No
CUST-552982,Male,1,Yes,Yes,43.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (auto),49.83,2148.91,No
CUST-303717,Male,0,No,No,56.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,51.44,2878.83,No
CUST-446129,Male,0,Yes,Yes,51.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,113.09,5774.36,No
CUST-157380,Male,0,Yes,No,61.0,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,105.97,6468.84,Yes
CUST-352704,Male,0,No,No,58.0,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,85.46,4976.82,No
CUST-175590,Male,0,Yes,No,28.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,99.26,2771.05,No
CUST-748209,Male,0,Yes,No,47.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (auto),115.94,5437.73,No
CUST-274270,Male,0,No,No,3.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (auto),118.75,355.23,No
CUST-997337,Female,0,No,No,24.0,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,90.26,2172.06,No
CUST-193835,Male,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,50.21,58.13,No
CUST-917775,Female,1,No,No,6.0,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,95.63,568.26,No
CUST-154176,Female,0,Yes,No,9.0,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (auto),93.0,854.98,No
CUST-105920,Male,0,No,No,35.0,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Credit card (auto),86.02,3010.21,No
CUST-325678,Male,0,Yes,Yes,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.33,581.98,No
CUST-519326,Female,0,No,No,23.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,50.66,1167.08,No
